행정동_코드,행정동_코드_명,당월_매출_금액,당월_매출_건수,총매출건수,2030_매출건수,피크타임_매출비중,시간대추천,연령대_10_매출_건수,연령대_20_매출_건수,연령대_30_매출_건수,연령대_40_매출_건수,연령대_50_매출_건수,연령대_60_이상_매출_건수,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,연령대_40_매출_금액,연령대_50_매출_금액,연령대_60_이상_매출_금액,시간대_00~06_매출_금액,시간대_06~11_매출_금액,시간대_11~14_매출_금액,시간대_14~17_매출_금액,시간대_17~21_매출_금액,시간대_21~24_매출_금액,집계_기간수,분기별_매출안정성,2030_매출비율,객단가,새벽_매출비중,오전_매출비중,점심_매출비중,오후_매출비중,저녁_매출비중,심야_매출비중
11200550,사근동,1763559680.75,271324.75,265928.5,195562.75,0.35861794533288927,11~14,16134.25,146715.0,48847.75,20129.75,26543.0,7558.75,85867285.5,829561626.5,307341735.5,136412682.5,173674567.0,50852823.5,494344.25,227830316.5,634674815.75,479656294.0,364313971.5,56589938.75,4,0.8223847861155331,0.7353959804985175,6499.811317434182,0.00028031047397827056,0.12918775530358528,0.359882811269584,0.2719818893772926,0.20657875969644868,0.032088473879111165
11200560,행당1동,888977430.25,108786.5,105448.25,52252.75,0.3394801314337361,11~14,2771.0,24553.25,27699.5,19158.0,19985.0,11281.5,13222515.0,194925832.5,222773549.0,139379515.75,153058243.75,95365729.5,0.0,94393513.0,301842563.5,222236724.75,243373140.25,27131488.75,4,0.9322401984052772,0.49552979779180784,8171.762399286677,0.0,0.10618212542635022,0.3395390627803849,0.2499914139411865,0.27376751306448593,0.030519884787592447
11200570,행당2동,8074604.0,1269.0,1218.5,172.5,0.5055286144758802,11~14,7.75,69.0,103.5,147.25,379.0,512.0,25181.25,298055.5,456494.0,687365.5,2165515.25,3495280.5,0.0,797295.5,4099151.0,2242469.0,764227.5,171461.0,4,0.8890773033612371,0.14156750102585144,6362.966115051221,0.0,0.09874112711905128,0.5076596945187652,0.2777187587155977,0.09464581792494096,0.0212346017216448
11200580,응봉동,104528433.75,11865.75,11378.5,3804.25,0.3119676493279727,14~17,45.0,1046.0,2758.25,2597.75,2820.5,2111.0,360497.5,7985948.5,24055292.0,23112584.0,23017826.75,20855710.75,0.0,19827343.25,29684536.75,32332604.25,21567822.25,1116127.25,4,0.8882880036930215,0.3343366876126027,8809.256368118324,0.0,0.1896837304328211,0.2839852821386028,0.3093187479239351,0.20633450130500974,0.010677738199631255
11200590,금호1가동,56176097.25,6210.5,5828.0,2796.5,0.43056850667685603,14~17,52.5,728.0,2068.5,1202.25,819.0,957.75,361965.25,6333422.75,18673524.0,10508837.75,7036504.75,7011929.0,0.0,7596154.75,16957492.5,23859155.25,7215832.25,547462.5,4,0.773285147636538,0.4798387096774194,9045.342122212382,0.0,0.1352204072880837,0.30186312916210994,0.42472076947282056,0.12845022355126318,0.009745470525722576
11200615,금호2?3가동,171737878.0,30673.75,29767.0,12059.75,0.31301358856254746,11~14,475.25,4820.25,7239.5,5762.25,5935.5,5534.25,2394078.5,23435024.0,36781367.75,31515973.0,33679051.5,36643066.25,502549.0,24275132.0,53498340.25,43023457.75,38533588.75,11904810.25,4,0.8977873619128595,0.40513824033325496,5598.854981865602,0.002926256023729372,0.141349900689934,0.31151159472227785,0.2505181632091669,0.22437443153920883,0.06931965381568299
11200620,금호4가동,146132542.0,14354.5,13761.5,5399.0,0.32501247416024137,11~14,72.0,2065.25,3333.75,3253.75,2749.5,2287.25,528114.0,14530605.0,26547204.75,27347356.5,23590699.5,43348233.75,136655.5,13921203.75,45759320.0,39545088.5,43294749.0,3475525.25,4,0.9357350587851676,0.39232641790502487,10180.259988157024,0.0009351476278295358,0.09526422766258319,0.3131357285223985,0.27061110385666187,0.2962704159351447,0.023783376395382215
11200645,옥수동,292833221.5,43838.25,41421.0,18336.5,0.3249556995847835,11~14,260.75,5309.75,13026.75,9799.0,7806.5,5218.25,1528114.25,32775657.75,80457307.25,62011556.25,52614769.75,34918193.25,0.0,61091228.5,94876945.75,75459766.75,57039771.5,4365509.0,4,0.9125550786277048,0.44268607711064434,6679.856552211824,0.0,0.20862123562028975,0.32399652356384023,0.25768854491122006,0.19478586209522677,0.014907833809423156
11200650,성수1가1동,1078685867.25,148092.75,137627.0,73729.75,0.43253102009235733,11~14,1142.25,27162.5,46567.25,27299.75,20665.25,14790.0,6796594.0,195153493.5,323108560.5,200511685.0,135518669.5,99611354.75,232000.25,175400145.25,460996185.0,275842431.5,156810712.75,9404392.5,4,0.8154002799648253,0.5357215517304017,7283.853309834546,0.00021507674944463772,0.16260539845317976,0.4273683367848908,0.25572081722293466,0.14537199152314192,0.008718379266408248
11200660,성수1가2동,5814379912.0,526785.0,485185.5,295701.0,0.35489123114735366,11~14,4213.25,117519.25,178181.75,91846.75,63675.0,29749.5,40866591.25,1256480924.0,1834676197.75,965088632.5,627761079.0,316803796.25,17316775.75,556312959.5,2062600240.25,1803390648.25,1213304923.0,161454365.25,4,0.9477170640211217,0.6094596808849398,11037.481917670397,0.0029782669884127794,0.09567881148458399,0.3547412228762529,0.3101604428235029,0.208673141652805,0.02776811417444234
11200670,성수2가1동,3005404881.0,345682.5,320681.25,198020.0,0.3358376635050318,11~14,3247.5,83200.75,114819.25,60405.25,41131.75,17876.75,38840317.25,799736311.5,849123031.0,465377252.75,366528138.5,154715914.5,3511729.25,347905184.25,1006409008.75,973105538.25,612663328.5,61810092.0,4,0.9253044902556592,0.6174979048510008,8694.119259725327,0.0011684712672828058,0.11575983869908409,0.33486636529822017,0.3237851726407707,0.20385384091615175,0.02056631117849043
11200690,성수2가3동,5382407928.5,654053.5,591707.25,360136.0,0.3691557759183708,11~14,5185.0,144545.5,215590.5,111152.0,81274.0,33960.25,52595648.25,1204306918.25,1529290290.0,865078807.75,618260929.0,266026237.25,5876690.0,1029056650.25,1987358875.25,1351458777.25,920660651.25,87996284.5,4,0.9196132083575888,0.6086388159009375,8229.308349393437,0.0010918328893064315,0.1911888998232773,0.36923230302312826,0.25108813661149465,0.17104995821202554,0.016348869440767806
11200720,송정동,93110351.0,19546.75,19236.5,10793.75,0.42053252774633154,11~14,71.5,4704.0,6089.75,3413.0,2682.75,2275.5,320898.5,19654982.5,27409924.0,17210362.0,14346981.5,11156914.5,0.0,13070183.25,38997997.5,24397238.0,14482940.5,2161991.75,4,0.8909942121229442,0.5611077898786162,4763.469681660634,0.0,0.14037304241286772,0.41883632787508235,0.262024981518972,0.1555459768377417,0.02321967135533621
11200790,용답동,632880707.75,106270.75,100745.0,50165.5,0.42742956787135833,11~14,418.25,19806.75,30358.75,15939.5,19006.75,15215.0,2058376.25,106266382.0,167236401.0,97117040.5,106988712.25,86788739.75,0.0,99086140.75,270507061.25,144302189.25,107701536.0,11283780.5,4,0.9215355312374257,0.4979453074594273,5955.361261212516,0.0,0.1565636928675995,0.4274218789378163,0.22800851326787816,0.1701766773439777,0.01782923758272832
11215710,화양동,5733391614.75,775805.0,755107.5,513050.0,0.3077238333948183,17~21,22277.25,336983.0,176067.0,84019.75,99456.5,36304.0,179400810.75,2421950311.5,1261378822.0,603771467.25,656088613.25,246508885.5,66357617.25,583569043.0,1291989841.5,1440185805.5,1761600274.75,589689032.75,4,0.9128056573201805,0.679439682429323,7390.2483417224685,0.01157388535597066,0.10178426352365014,0.2253447746663885,0.25119264516920636,0.30725273853926566,0.10285169274551864
11215730,군자동,1380768525.25,214352.5,209729.5,132685.5,0.32844936509412603,11~14,5488.75,88683.75,44001.75,25140.25,35417.5,10997.5,28313099.75,490531008.5,305857878.75,184249736.25,217058172.0,80953240.0,11319252.25,191588689.0,452948263.25,375247804.25,294886692.5,54777824.0,4,0.8670943275322167,0.6326506285477246,6441.57882576597,0.008197791333598476,0.13875511028563692,0.32804069253243573,0.2717673508541616,0.2135670730520224,0.03967198194214487
11215740,중곡1동,182349803.25,22727.25,21047.25,12074.5,0.3550294525308417,11~14,31.0,4354.75,7719.75,3357.75,3148.25,2435.75,216840.75,33217089.25,53447148.0,23079770.75,27978064.5,29469428.75,0.0,15219721.75,65236834.25,55229198.25,43996255.25,2667793.75,4,0.8711945579742402,0.5736853983299481,8023.399366399366,0.0,0.08346442649644044,0.35775653763969717,0.30287500872310374,0.24127393869288422,0.01463008844787443
11215750,중곡2동,306824529.25,35853.5,35200.0,19866.75,0.3198432474061389,11~14,123.0,7511.25,12355.5,6381.25,5388.75,3440.25,1056298.75,66151790.25,108235768.5,48622168.75,41409900.25,31998399.75,1331768.25,27547101.75,91284450.25,86745796.25,90267320.0,9648092.75,4,0.8727364098101453,0.5643963068181819,8557.728792168129,0.004340488204301547,0.08978128905578693,0.2975135347657345,0.28272119071457846,0.2941985121614914,0.03144498509810718
11215760,중곡3동,773759049.0,121836.5,119874.0,59300.5,0.36377819489509367,11~14,781.25,18854.25,40446.25,30577.5,19138.25,10076.5,4626122.5,105217499.0,253259128.5,167642635.75,107585599.5,58046782.5,1991013.0,173086497.75,281146425.75,178581008.75,103246883.0,35707220.75,4,0.9750010132303559,0.4946902581043429,6350.79839785286,0.002573169260602728,0.22369560391402932,0.3633513897037474,0.23079666593986417,0.13343544496627915,0.04614772621547719
11215770,중곡4동,1132897471.75,252764.75,252406.75,121909.75,0.3099647149484209,11~14,2376.25,43371.5,78538.25,53997.25,47241.25,26882.25,10073917.75,194012486.0,326043340.75,245207564.75,212007852.75,139859410.0,3851528.25,149095030.25,350339259.5,309154368.5,261317890.0,59139395.25,4,0.8839792606140957,0.4829892623711529,4482.023192513988,0.003399714754460966,0.13160505162015337,0.3092418054025903,0.2728882146964682,0.2306633181874254,0.052201895338901835
11215780,능동,857667039.75,91867.75,90176.0,46961.0,0.2992159364510768,11~14,701.0,18590.5,28370.5,17343.5,15005.25,10165.25,4593819.5,153460488.0,244464839.0,181755383.5,140891944.75,101924241.5,4087910.75,88361714.25,256461704.5,224956631.75,227808981.25,55990097.25,4,0.9400717372008556,0.5207704932576295,9335.888162603307,0.004766314386048435,0.10302566165508285,0.2990224558177677,0.2622890018200679,0.2656147090791826,0.06528185724185048
11215810,광장동,2017273625.0,285314.75,275327.25,112563.25,0.40656346984772423,11~14,19196.75,71389.0,41174.25,46489.5,57521.75,39556.0,80585111.75,357458308.5,301827856.0,338865988.25,425555507.75,344132651.75,0.0,504001329.0,819592718.75,457692999.25,222311254.0,13675324.0,4,0.9280187328201974,0.4088343961594793,7070.344680742934,0.0,0.24984281891852922,0.4062873318685263,0.2268869198396425,0.1102038172932539,0.0067791120800481395
11215820,자양1동,437654082.5,51775.0,50042.5,23888.25,0.41841503608418434,11~14,273.25,9133.75,14754.5,10355.0,9784.75,5741.25,1981071.25,75957908.0,106664700.25,74329927.5,108748185.5,42164750.5,13428.0,38807732.5,183174433.75,139762665.5,72136515.5,3759307.25,4,0.9188407148260781,0.47735924464205426,8453.000144857557,3.068176566135425e-05,0.08867215925033671,0.4185370160462287,0.3193450514653888,0.16482541437277692,0.008589677099607541
11215830,자양2동,482958610.75,93799.25,92658.0,41278.5,0.3023933376134975,11~14,1089.25,13147.25,28131.25,22617.0,16893.25,10780.0,5364912.5,62877563.0,135401290.75,115612665.25,89209007.75,61128170.5,0.0,92221696.75,145871824.75,124181785.75,102164885.5,18518418.0,4,0.91339007110865,0.4454931036715664,5148.853650215753,0.0,0.1909515529846053,0.30203794176787024,0.2571271802301125,0.21153962933044154,0.038343695686970415
11215840,자양3동,3637343454.25,457425.5,436269.0,215336.75,0.3099651901167002,11~14,8672.25,95532.5,119804.25,90635.5,74155.5,47469.0,52249551.0,637789728.75,867233785.75,687445277.5,597940351.25,454205801.25,250575.5,320232126.75,1116080359.75,1103146719.0,987086228.0,110547445.25,4,0.9650813128016767,0.4935870987853824,7951.772374408511,6.888970017588489e-05,0.08804011245510224,0.3068394210741723,0.30328362797608366,0.2713755905691704,0.03039235822529557
11215847,자양4동,954734943.0,107529.5,106594.25,77464.25,0.3648976736184736,17~21,3147.5,47422.0,30042.25,11558.5,10300.25,4123.75,25335352.5,391302237.5,268213772.25,100891182.0,95716276.75,46529636.75,10422656.75,52601328.75,175372139.25,247122203.5,348239533.0,120977081.75,4,0.9293466670971888,0.7267207189881255,8878.818770662934,0.010916806624097762,0.05509521688261912,0.18368672953242898,0.2588385449929007,0.36474996076476485,0.12671274120318857
11215850,구의1동,889118763.0,145388.75,140990.0,74364.75,0.3084212416846296,11~14,1452.5,31026.25,43338.5,29016.0,23032.75,13124.0,7745316.25,166308971.5,245362622.25,162852402.0,142139402.75,93211327.0,3289276.25,134374597.75,274393868.5,219625195.25,219625151.25,37810674.0,4,0.9191916386889429,0.5274469820554649,6115.457784732313,0.0036994790649806587,0.1511323383803115,0.3086132920805317,0.24701446464694615,0.24701441515974396,0.04252601066748605
11215860,구의2동,506045821.5,76867.25,75692.0,34820.0,0.29544016596605777,14~17,1447.5,14117.75,20702.25,17725.5,12549.75,9149.25,8318919.0,88789197.25,126014489.5,107172844.5,88276408.0,73549336.75,358397.25,53435450.25,142575799.0,143855399.25,137408948.25,28411827.5,4,0.9092152269586441,0.46002219521217563,6583.373562863248,0.0007082308256941116,0.10559409440751602,0.2817448399778952,0.2842734652438979,0.2715345970898408,0.05614477245515602
11215870,구의3동,2145119111.75,293807.5,285123.25,130521.75,0.31399884677576817,11~14,6488.25,58225.75,72296.0,58793.25,55160.5,34159.5,37507262.5,388389004.0,490068858.75,416602713.75,424519348.75,277716920.0,9087725.5,339158358.25,673477517.25,598935266.75,452570243.5,71890000.5,4,0.9324465318266818,0.4577730858497159,7301.103994111791,0.004236466614008293,0.15810700505731484,0.3139580984389129,0.2792083961535289,0.2109767429794566,0.03351329075677842
11230536,용신동,1291231761.25,201954.25,189812.0,78105.5,0.3963248620167878,11~14,1568.5,28293.25,49812.25,39681.5,39621.25,30835.25,6306096.75,143973733.25,266454300.0,240116539.25,233834519.0,246346189.0,3574873.75,261928557.25,510875461.75,279613178.0,187154062.0,48085628.5,4,0.9219404410605327,0.41148873622321036,6393.684516418942,0.002768576375893418,0.20285169952482843,0.395649702153731,0.21654763024827972,0.14494226955726536,0.03724012214000207
11230545,제기동,381056854.5,55274.0,54898.75,32616.75,0.33905882865541737,11~14,1057.75,23258.75,9358.0,6617.25,8347.5,6259.5,7126061.25,147595301.5,56228711.0,41310003.25,59522260.0,63974837.5,1271855.5,23434664.0,129187668.0,118456942.5,99502719.75,9203004.75,4,0.9242246789196344,0.5941255493066782,6893.961980316243,0.0033377053449644744,0.06149912729099064,0.33902465334080484,0.31086422170631756,0.2611230281648168,0.02415126415210568
11230560,전농1동,837976859.25,126506.75,124717.0,63385.25,0.34758569617365825,11~14,2472.0,28517.5,34867.75,24727.5,22636.25,11496.0,12757105.0,162887666.75,220286724.5,163464966.25,158533168.0,86696159.75,0.0,109727866.25,291212252.75,215755692.25,199389314.0,21891734.0,4,0.9074144159711792,0.5082326386940033,6623.969545103325,0.0,0.13094379043856633,0.34751825129233127,0.2574721364538683,0.23794131281674769,0.026124508998486406
11230570,전농2동,367552422.25,83141.75,82911.0,43401.75,0.3827107473352378,11~14,1959.5,24957.5,18444.25,14217.0,16008.5,7324.25,7881207.75,91051401.75,83930252.75,72358513.75,74205863.0,34563543.75,56620.5,64022101.0,139977405.0,86600288.0,71639844.5,5256163.25,4,0.8623500463169187,0.5234739660599921,4420.792468885968,0.0001540474135727179,0.17418495192626907,0.3808365733059728,0.23561343296248674,0.19491054925295082,0.014300445138747824
11230600,답십리1동,608035456.5,94313.0,92061.5,42132.0,0.28556799543914646,11~14,1223.0,16614.5,25517.5,20341.75,17293.0,11071.75,6459586.25,97296221.25,151498962.75,129946274.0,115670807.0,77726841.5,0.0,81814964.25,167959789.5,155961392.5,170562054.25,31737256.0,4,0.8842060061482666,0.4576505922671258,6446.995180940061,0.0,0.134556239073535,0.2762335447784861,0.25650048995127966,0.2805133359028052,0.05219639029389399
11230610,답십리2동,559272297.25,59280.75,56222.75,27255.75,0.3724746842438753,11~14,204.75,11333.0,15922.75,13173.75,10209.25,5379.25,1507616.5,100944833.5,131620484.5,115377176.0,108597658.5,51470948.5,321592.5,92658355.0,208406348.25,118399637.25,125003537.75,14482826.5,4,0.962305921617072,0.4847815163790459,9434.298608738925,0.0005750195416102384,0.16567663990440928,0.3726384254588609,0.21170302522077944,0.22351104884803946,0.025895841026300718
11230650,장안1동,1248163372.75,224086.5,217090.75,105238.25,0.2748571228188169,11~14,1311.75,40521.25,64717.0,48001.5,39283.75,23255.5,7896790.0,197066630.0,322746508.25,264747432.75,229242189.75,146569869.75,45542994.25,245746223.25,343096211.25,244511695.5,252621823.0,116644425.5,4,0.9014243564203659,0.48476616345929063,5570.006996182278,0.036488007294796655,0.19688626394200526,0.2748808519305271,0.19589718849166574,0.20239483749904805,0.09345285084195722
11230660,장안2동,1065231584.75,165931.5,163216.25,59349.75,0.3211138496575366,11~14,2012.25,20743.0,38606.75,43858.0,37168.5,20827.75,9569654.5,115082100.25,234325154.25,263407889.5,242931293.25,165931099.75,128543.0,162887574.75,342563487.5,277036588.0,248015026.0,34600365.5,4,0.9377957234718401,0.36362647714305407,6419.706835350732,0.00012067141252685241,0.15291282861109326,0.32158592779653306,0.26007169893016074,0.2328273302731695,0.03248154297651659
11230705,청량리동,712033912.5,118262.5,116996.0,48544.5,0.3529714025191862,11~14,1111.5,20513.75,28030.75,23010.75,21942.0,22387.25,5540057.25,100854181.75,145586529.0,135180236.25,128406373.0,181315732.5,642164.0,99564896.75,251211841.25,169870806.0,158022472.5,32721732.0,4,0.9236141777496526,0.4149244418612602,6020.791988161928,0.0009018727742128434,0.13983167796098475,0.3528088154789959,0.23857122956906915,0.22193110429975482,0.04595529991698254
11230710,회기동,3118141409.0,405000.25,390881.0,229343.0,0.36789462997203254,11~14,12035.75,156363.75,72979.25,55161.5,70902.0,23438.75,78906410.25,1103818640.75,532679014.25,386332180.25,482286847.75,164991564.75,13066387.0,313948422.25,1141567998.25,757054032.75,743256457.75,149248111.0,4,0.8706815805753493,0.5867335582952357,7699.10983758652,0.004190440806271977,0.10068447227692745,0.36610526865621057,0.24279015395674122,0.23836521833317534,0.04786444597067342
11230720,휘경1동,540716687.75,118376.5,117627.25,70905.25,0.2666293110945209,11~14,2173.5,43477.75,27427.5,14799.0,20770.0,8979.5,10199540.25,194829775.0,122415589.0,68379574.75,92756085.5,43189281.5,50085.5,89367576.5,136791488.25,133559402.25,139012081.0,41936054.25,4,0.8754238313451174,0.6027961207968392,4567.770526667033,9.262799010034807e-05,0.16527615759719078,0.2529818134875938,0.24700440226056256,0.25708857179616423,0.07755642686838825
11230730,휘경2동,200526464.75,19010.5,18153.5,9072.75,0.4524380487952355,11~14,208.5,4291.0,4781.75,3670.5,3127.25,2074.5,1570506.0,36064818.0,44351186.0,36411527.5,36828885.75,23671036.25,108922.75,20376000.5,90344843.5,49930714.0,38004572.75,1761411.25,4,0.965134559706734,0.49977965681549014,10548.19519476079,0.0005431839140823431,0.10161252543599734,0.45053825495120836,0.2489981263183866,0.18952397528865325,0.008783934091672057
11230740,이문1동,2708052734.75,463008.0,460353.0,283042.5,0.30912266942937067,11~14,10216.25,204070.5,78972.0,56320.25,86051.75,24722.25,62689665.75,1111029120.25,475208737.0,343483480.5,495601112.25,141880711.5,42867324.25,367336732.0,836925561.5,619659963.75,653209891.25,188053262.0,4,0.8722550353811602,0.6148379613036083,5848.824933370482,0.01582957514080958,0.1356460778205309,0.30905068825303456,0.2288212322450232,0.24121018134837116,0.06944224519223055
11230750,이문2동,24380771.5,1682.0,1471.5,793.25,0.4590257249549137,11~14,9.0,142.5,650.75,334.0,206.5,128.75,114377.0,989748.5,5199265.0,4165725.25,2063277.75,1818794.75,0.0,3620731.25,11133990.75,6282119.0,3213331.5,130599.0,4,0.9297600658342557,0.5390757730207272,14495.10790725327,0.0,0.14850765694596663,0.4566709773724757,0.25766694872637647,0.13179777760519187,0.005356639349989397
11260520,면목2동,203998957.75,26552.0,26016.0,10449.5,0.35283680718159305,11~14,259.75,3468.25,6981.25,6142.0,5361.5,3803.25,1785091.75,24085263.0,48267565.5,43054427.5,41383046.75,38085095.0,0.0,37366662.75,71889273.25,51819787.0,38304785.75,4618449.0,4,0.9271140867058538,0.4016566728167282,7682.997806191624,0.0,0.18317085127362617,0.35240019872111333,0.25401986153039546,0.18776951692538732,0.022639571549477683
11260540,면목4동,255876972.0,46177.25,44605.5,20030.25,0.2968391595418174,11~14,369.75,6931.5,13098.75,10947.0,8377.5,4881.0,1913440.0,37708209.5,67007428.25,57972309.25,47255651.75,33960281.5,0.0,39744690.75,74940993.25,70942440.5,62251988.0,7996859.5,4,0.9103197358725778,0.44905336785822375,5541.191214288421,0.0,0.15532734516648883,0.2928790061264286,0.2772521495212942,0.2432887473750471,0.031252751810741296
11260565,면목본동,361861896.0,66919.75,66584.5,29704.75,0.2921682734174006,14~17,715.75,11847.75,17857.0,12269.75,12868.0,11026.25,3312495.75,58456540.0,91249780.25,63018142.0,74420908.0,67962056.75,600938.5,45248240.5,101225158.75,105216483.25,92314660.0,17256415.0,4,0.9129970753385029,0.4461210942486615,5407.400595489374,0.0016606846607579815,0.12504284369305355,0.27973422974050854,0.2907641959903952,0.2551101981735043,0.04768784774178047
11260570,면목7동,599830766.25,103742.5,103652.75,48993.0,0.27928339058589235,14~17,1445.5,17737.5,31255.5,21028.0,17104.0,15082.25,7543051.0,91523522.0,157833916.5,119443932.25,107786869.75,112843187.75,2426451.25,85183054.0,160690202.75,165795360.0,154863859.0,30871839.25,4,0.9189266806728615,0.47266473875512227,5781.919331517941,0.004045226398054903,0.1420118119858111,0.2678925653557204,0.2764035613520016,0.2581792527385219,0.05146758216989007
11260575,면목3?8동,922526371.0,159105.75,158506.25,75466.25,0.30447976565631857,11~14,4505.75,38540.0,36926.25,27758.25,30113.25,20662.75,23852183.5,191798226.25,205693134.25,166027113.5,179665521.5,132024395.0,1327125.0,136237846.0,269663630.75,214413050.5,247546194.5,53338524.25,4,0.8987210265311747,0.476108986238713,5798.196300259418,0.001438576762376368,0.14767908027639462,0.29230994281246403,0.2324194269564138,0.26833508751805646,0.057817885674294724
